2023-05-07T20:40:24.458Z | peMTD | user0 | 0
2023-05-07T20:45:11.417Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:13.421Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:12.419Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:02.701Z | peMTD | mansi | 0.00015203414471173852
2023-05-07T20:45:06.743Z | peMTD | mansi | 0.00015203414471173852
2023-05-07T20:45:14.424Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:02.402Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:15.426Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:16.428Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:17.439Z | peMTD | user0 | 0.00031841194800502707
2023-05-07T20:45:17.828Z | peMTD | mansi | 0.00015203414471173852
2023-05-07T20:45:18.440Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:01.699Z | peMTD | mansi | 0.00015203414471173852
2023-05-07T20:45:18.829Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:19.442Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:19.831Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:20.444Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:20.834Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:21.445Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:21.835Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:22.447Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:22.837Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:23.448Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:23.839Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:24.449Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:24.840Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:25.450Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:25.843Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:26.452Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:26.845Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:27.454Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:27.846Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:28.457Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:28.848Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:29.458Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:29.849Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:30.460Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:30.851Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:31.462Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:31.853Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:32.462Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:32.854Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:33.464Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:33.856Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:34.465Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:34.857Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:35.467Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:35.859Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:36.469Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:36.861Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:37.470Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:37.862Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:38.472Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:38.864Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:39.474Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:39.866Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:40.476Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:40.868Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:41.478Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:41.870Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:42.480Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:42.871Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:43.482Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:43.874Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:44.482Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:44.875Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:45.484Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:45.877Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:46.485Z | peMTD | user0 | 0.0014165128507732494
2023-05-07T20:45:46.887Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:49.907Z | peMTD | mansi | 0.0013580997593171226
2023-05-07T20:45:57.944Z | peMTD | mansi | 0.00005013837023923939
2023-05-07T20:45:58.553Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:45:58.945Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:45:59.555Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:45:59.947Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:00.557Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:00.948Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:01.558Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:01.951Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:02.560Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:02.953Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:03.561Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:03.955Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:04.562Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:04.957Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:05.565Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:05.959Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:06.566Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:06.961Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:07.567Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:07.963Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:08.569Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:08.965Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:09.572Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:09.967Z | peMTD | mansi | 0.00008501723519530249
2023-05-07T20:46:10.584Z | peMTD | user0 | 0.0005493455672416762
2023-05-07T20:46:10.968Z | peMTD | mansi | 0.00008501723519530249
